,LN_IC50
5642,-0.636629
5643,5.640686
5644,5.899208
5645,1.498664
5646,6.526963
5647,0.678663
5648,3.7857
5649,1.939176
5650,2.226313
5651,1.509633
5652,0.96826
5653,4.684601
5654,5.441421
5655,2.429043
5656,1.959252
5657,4.125131
5658,1.775521
5659,5.850957
5660,1.63224
5661,2.476023
5662,4.359945
5663,3.123073
5664,2.260972
5665,5.508722
5666,5.054802
5667,3.795776
5668,0.509945
5669,4.015688
5670,-2.304409
5671,4.676123
5672,-1.621796
5673,4.758412
5674,5.856229
5675,4.759515
5676,0.780798
5677,0.073554
5678,0.88456
5679,4.70468
5680,3.703391
5681,5.239098
5682,1.485133
5683,6.223797
5684,4.098197
5685,5.605965
5686,6.007668
5687,1.486095
5688,1.391912
5689,3.535229
5690,4.360374
5691,0.418196
5692,0.879046
5693,4.804942
5694,-0.869245
5695,1.668188
5696,3.035202
5697,-2.108414
5698,4.667833
5699,0.69665
5700,5.334972
5701,0.84742
5702,3.534895
5703,-0.652868
5704,5.476213
5705,2.024696
5706,3.844178
5707,-2.588151
5708,4.773448
5709,5.357769
5710,-0.788273
5711,2.021558
5712,3.002445
5713,4.223805
5714,4.223805
5715,0.245617
5716,-0.635887
5717,1.091551
5718,-2.855779
5719,3.078839
5720,2.56031
5721,-2.299726
5722,4.145879
5723,3.812239
5724,-0.064456
5725,1.116889
5726,7.081567
5727,0.266574
5728,1.591366
5729,-3.169353
5730,1.131208
5731,4.369885
5732,1.9316185
5733,2.69792
5734,4.066607
5735,3.187874
5736,-3.209107
5737,-2.709351
5738,-4.368906
5739,1.580337
5740,0.675102
5741,3.187492
5742,5.349506
5743,4.219809
5744,3.547327
5745,2.830197
5746,4.952532
5747,3.576865
5748,4.198109
5749,3.094673
5750,3.269012
5751,5.937684
5752,1.14669
5753,3.374773
5754,4.947313
5755,4.638381
5756,2.423323
5757,3.842228
5758,3.482931
5759,4.646517
5760,2.177903
5761,3.694839
5762,6.361545
5763,5.560459
5764,1.875994
5765,2.212614
5766,3.269067
5767,3.631169
5768,3.754426
5769,2.186956
5770,1.369417
5771,5.324361
5772,1.332375
5773,-0.806657
5774,2.264166
5775,5.746423
5776,3.771409
5777,2.1065
5778,-4.916732
5779,0.675111
5780,-1.779282
5781,6.150743
5782,1.832674
5783,4.128569
5784,3.727349
5785,4.969546
5786,2.833406
5787,5.484209
5788,3.807646
5789,-2.916929
5790,-1.638269
5791,-0.064764
5792,1.621405
5793,-1.977045
5794,-1.9564785
5795,3.912105
5796,2.626184
5797,3.961174
5798,-0.921139
5799,5.377575
5800,5.830875
5801,1.367599
5802,5.640648
5803,1.10402
5804,4.290906
5805,3.616119
5806,3.616119
5807,1.830924
5808,1.353695
5809,-0.333739
5810,4.74437
5811,3.844859
5812,3.605389
5813,3.616119
5814,3.616119
5815,4.314802
5816,5.918704
5817,5.918704
5818,5.918704
5819,4.903716
5820,3.443628
5821,3.350361
5822,2.618982
5823,3.549683
5824,2.358417
5825,4.375568
5826,4.987398
5827,3.541409
5828,5.68825
5829,5.608678
5830,-1.794832
5831,4.489257
5832,-2.037995
5833,5.918704
5834,5.918704
5835,5.918704
5836,5.722825
5837,4.685563
5838,4.685563
5839,2.971559
5840,-0.651151
5841,2.876487
5842,2.694653
5843,5.059196
5844,3.868905
5845,3.60209
5846,6.550397
5847,2.163821
5848,5.803322
5849,5.227647
5850,2.824762
5851,1.460171
5852,3.865045
5853,4.097822
5854,1.040377
5855,4.238017
5856,4.479956
5857,4.847551
5858,-4.219456
5859,3.559912
5860,4.274698
5861,-1.432721
5862,4.292267
5863,1.560527
5864,5.917748
5865,1.013608
5866,2.897414
5867,1.019627
5868,6.767586
5869,3.918982
5870,4.491581
5871,-1.477161
5872,5.735243
5873,5.918704
5874,5.918704
5875,5.918704
5876,0.176849
5877,2.700244
5878,3.616028
5879,1.0175
5880,2.383939
5881,-6.253115
5882,4.697616
5883,2.100506
5884,-4.076453
5885,3.552778
5886,3.452672
5887,2.147476
5888,0.42574
5889,5.724191
5890,0.623658
5891,1.170978
5892,-1.188412
5893,1.454479
5894,2.769366
5895,3.28265
5896,4.519909
5897,3.251319
5898,-3.608358
5899,1.20559
5900,0.131082
5901,0.973343
5902,1.680756
5903,0.717818
5904,4.511509
5905,4.026596
5906,4.521251
5907,3.454444
5908,4.834534
5909,2.375268
5910,2.737546
5911,5.66524
5912,3.487235
5913,1.239661
5914,2.65722
5915,3.297455
5916,5.404808
5917,5.10976
5918,2.563177
5919,3.461239
5920,6.420473
5921,6.000144
5922,4.479591
5923,3.643217
5924,5.149289
5925,3.55235
5926,4.389124
5927,3.676852
5928,1.736237
5929,2.616213
5930,4.248288
5931,4.848173
5932,4.640025
5933,4.842318
5934,1.628396
5935,-0.304203
5936,2.883934
5937,5.29275
5938,4.558183
5939,0.90491
5940,-5.160643
5941,1.877238
5942,-0.960316
5943,7.43628
5944,3.022277
5945,6.370064
5946,2.251827
5947,5.828545
5948,2.593334
5949,6.154422
5950,6.310305
5951,-3.839511
5952,0.331459
5953,-0.964519
5954,2.64022
5955,-0.668819
5956,-2.1487005
5957,3.901188
5958,2.733874
5959,3.452359
5960,-0.493038
5961,6.177523
5962,5.943238
5963,3.561027
5964,5.654938
5965,1.846027
5966,3.058126
5967,4.39787
5968,1.753155
5969,1.152864
5970,5.781316
5971,6.097043
5972,5.19213
5973,3.687875
5974,5.899441
5975,4.387995
5976,4.365817
5977,6.477551
5978,4.071034
5979,4.379586
5980,3.938501
5981,3.983913
5982,4.955042
5983,5.905833
5984,5.198911
5985,2.967335
5986,6.211811
5987,-1.725355
5988,6.423461
5989,-1.791077
5990,4.264451
5991,6.476742
5992,5.156248
5993,1.722265
5994,0.7872
5995,4.83838
5996,4.83838
5997,2.850476
5998,6.302368
5999,5.43901
6000,3.972831
6001,6.775071
6002,4.651543
6003,4.824461
6004,5.997608
6005,2.817167
6006,3.121899
6007,5.312314
6008,4.44318
6009,2.371505
6010,2.691828
6011,4.2306285
6012,3.667929
6013,0.228617
6014,4.092856
6015,5.010635
6016,-0.744451
6017,4.614061
6018,0.047311
6019,5.280598
6020,2.217929
6021,5.800472
6022,1.018985
6023,3.390596
6024,3.957216
6025,4.803037
6026,-0.881117
6027,6.125472
6028,4.789958
6029,0.204229
6030,3.185936
6031,2.799032
6032,1.502758
6033,2.705903
6034,-4.518124
6035,4.131161
6036,3.217834
6037,-2.642249
6038,3.886704
6039,4.457541
6040,3.107181
6041,0.038667
6042,6.419345
6043,1.201593
6044,1.448935
6045,-0.801776
6046,2.2752795
6047,4.398625
6048,5.746266
6049,6.138458
6050,3.647771
6051,-2.082791
6052,0.932758
6053,-1.661055
6054,1.696829
6055,2.161632
6056,1.8465
6057,3.108155
6058,3.701042
6059,5.103064
6060,5.728703
6061,5.673925
6062,3.653353
6063,4.684259
6064,5.579467
6065,3.975338
6066,1.716202
6067,3.209127
6068,3.681999
6069,4.304211
6070,5.746333
6071,1.853856
6072,4.274365
6073,5.644101
6074,5.21965
6075,2.89358
6076,2.893546
6077,5.776508
6078,4.067489
6079,4.392922
6080,3.136141
6081,2.215001
6082,3.37722
6083,4.124496
6084,2.883492
6085,4.874935
6086,4.188165
6087,2.698512
6088,1.168424
6089,3.571662
6090,4.542827
6091,4.917708
6092,4.917708
6093,2.489426
6094,-4.53215
6095,1.354207
6096,-3.378933
6097,5.69381
6098,3.298997
6099,1.53998
6100,3.660574
6101,5.725593
6102,1.186122
6103,5.787868
6104,5.795453
6105,0.579502
6106,1.813142
6107,-1.834549
6108,-2.078333
6109,5.84804
6110,4.768563
6111,5.420969
6112,0.507275
6113,5.154401
6114,5.618245
6115,1.2342
6116,5.931866
6117,1.735975
6118,4.323569
6119,2.351963
6120,2.46504
6121,-3.14541
6122,0.74568
6123,4.550582
6124,5.372602
6125,4.735449
6126,3.44476
6127,4.838986
6128,4.278867
6129,5.740789
6130,5.740027
6131,4.706326
6132,1.875857
6133,2.865237
6134,4.244438
6135,4.659548
6136,4.949098
6137,3.031321
6138,4.887321
6139,5.424362
6140,1.961698
6141,5.457967
6142,-2.040349
6143,4.427789
6144,5.823147
6145,5.735888
6146,1.011222
6147,2.007883
6148,5.48871
6149,4.515656
6150,5.32555
6151,5.403952
6152,1.750322
6153,6.516294
6154,3.300502
6155,4.98681
6156,5.428337
6157,4.115617
6158,2.732362
6159,2.976866
6160,4.767131
6161,1.928997
6162,4.01896
6163,5.581234
6164,4.168488
6165,-0.621899
6166,4.487342
6167,4.965507
6168,1.103575
6169,4.79806
6170,0.577448
6171,5.791203
6172,2.373015
6173,5.908073
6174,1.343254
6175,5.16838
6176,5.252463
6177,3.579577
6178,-0.474632
6179,4.443994
6180,5.109247
6181,1.98297
6182,4.180154
6183,2.350571
6184,3.533441
6185,5.166595
6186,-3.88081
6187,2.728217
6188,2.955889
6189,-3.946656
6190,3.05191
6191,4.776262
6192,4.047587
6193,2.864063
6194,6.750809
6195,0.490019
6196,-0.957227
6197,-0.215809
6198,3.03358
6199,4.29687
6200,5.086293
6201,5.813219
6202,2.458712
6203,-1.242335
6204,-0.818499
6205,-2.659513
6206,3.003028
6207,2.886231
6208,3.208366
6209,3.098269
6210,2.927228
6211,5.073684
6212,5.748874
6213,4.227196
6214,3.315911
6215,4.213709
6216,6.98534
6217,2.88595
6218,5.481526
6219,4.778121
6220,5.143204
6221,5.30473
6222,5.390679
6223,3.673411
6224,4.900362
6225,4.715608
6226,5.976469
6227,4.48614
6228,3.60384
6229,5.165843
6230,3.465201
6231,2.427269
6232,3.825384
6233,2.568013
6234,3.576447
6235,5.851629
6236,6.021982
6237,4.787817
6238,5.341154
6239,5.493353
6240,2.301177
6241,5.996245
6242,5.996245
6243,4.33312
6244,4.558897
6245,2.62536
6246,-3.314227
6247,3.157038
6248,-1.842245
6249,5.54643
6250,3.287573
6251,5.154239
6252,5.154239
6253,4.741486
6254,5.887004
6255,4.341907
6256,5.663151
6257,4.764897
6258,-0.5609525
6259,0.479425
6260,-0.306389
6261,1.721311
6262,1.739634
6263,3.24444
6264,6.67058
6265,2.895453
6266,4.723179
6267,1.693519
6268,6.174224
6269,6.169053
6270,4.364997
6271,6.687395
6272,2.577824
6273,4.618316
6274,3.571489
6275,4.082503
6276,3.214119
6277,3.807694
6278,4.819327
6279,5.995366
6280,4.560731
6281,3.152449
6282,5.722907
6283,3.478701
6284,4.609254
6285,5.992471
6286,5.558889
6287,4.939091
6288,3.321907
6289,4.888053
6290,5.986846
6291,6.707922
6292,4.648475
6293,4.397235
6294,5.968383
6295,0.00232
6296,5.458286
6297,-0.923552
6298,4.748062
6299,5.678477
6300,6.00033
6301,3.530008
6302,3.167321
6303,4.984739
6304,3.874874
6305,4.946878
6306,5.797666
6307,1.667851
6308,6.604095
6309,5.135082
6310,5.903431
6311,5.073191
6312,5.448027
6313,2.034243
6314,3.583866
6315,5.996245
6316,5.996245
6317,3.363525
6318,4.11094
6319,5.73249
6320,0.069901
6321,5.119984
6322,5.060144
6323,0.457746
6324,2.644663
6325,3.802733
6326,5.168685
6327,4.153922
6328,4.873817
6329,2.119764
6330,6.748052
6331,5.643494
6332,4.593847
6333,-0.61829
6334,4.82003
6335,3.670256
6336,0.944276
6337,5.368075
6338,3.461458
6339,3.768491
6340,4.884963
6341,-6.265342
6342,4.340439
6343,2.641402
6344,-0.96588
6345,5.76752
6346,4.920515
6347,4.657665
6348,1.068398
6349,5.674987
6350,3.036081
6351,2.125704
6352,2.196365
6353,2.160937
6354,1.01904
6355,4.976305
6356,5.910738
6357,3.625888
6358,-1.516894
6359,3.064385
6360,0.554834
6361,2.955347
6362,4.586432
6363,4.126084
6364,4.538466
6365,4.573469
6366,4.812328
6367,3.967102
6368,5.93515
6369,6.577925
6370,4.320525
6371,5.850272
6372,1.811894
6373,6.054968
6374,2.362013
6375,1.52175
6376,4.043163
6377,4.794949
6378,3.871069
6379,5.074117
6380,5.185937
6381,4.616363
6382,1.686886
6383,3.274003
6384,5.460647
6385,5.422466
6386,2.381387
6387,2.844037
6388,3.472347
6389,2.901384
6390,2.845634
6391,2.594914
6392,4.88504
6393,5.001425
6394,2.875719
6395,0.993117
6396,3.735471
6397,4.512062
6398,5.076591
6399,2.435304
6400,-5.646848
6401,0.478882
6402,-0.776289
6403,5.841287
6404,1.976281
6405,4.770447
6406,3.752527
6407,5.301156
6408,1.617532
6409,5.260061
6410,2.075002
6411,-2.446035
6412,3.759753
6413,-0.227366
6414,-1.796279
6415,-5.449665
6416,3.606498
6417,0.697337
6418,4.579183
6419,-1.535511
6420,5.065942
6421,5.16916
6422,2.525407
6423,5.651121
6424,1.616723
6425,2.52275
6426,3.572704
6427,2.50649
6428,-0.047537
6429,4.731211
6430,5.188041
6431,5.214095
6432,2.964262
6433,4.248688
6434,4.180924
6435,4.195004
6436,4.711217
6437,4.192282
6438,3.266794
6439,2.115445
6440,2.029487
6441,5.303085
6442,5.654803
6443,3.775182
6444,4.466958
6445,4.503185
6446,-1.172959
6447,5.100961
6448,-1.858113
6449,3.37526
6450,5.303774
6451,4.770317
6452,1.755038
6453,1.999016
6454,2.478335
6455,4.267286
6456,3.782282
6457,5.032727
6458,2.56208
6459,5.97562
6460,3.773441
6461,5.168894
6462,4.801841
6463,1.890239
6464,0.761311
6465,3.225734
6466,4.625979
6467,1.829719
6468,4.640352
6469,2.615889
6470,-3.907529
6471,2.266349
6472,5.29827
6473,-0.712001
6474,4.208901
6475,-1.270309
6476,5.30376
6477,3.093349
6478,2.792844
6479,-0.376299
6480,6.098905
6481,2.300129
6482,3.678401
6483,-1.674717
6484,4.654366
6485,4.806802
6486,-0.431868
6487,4.486669
6488,1.623748
6489,2.11756
6490,3.111205
6491,-5.872497
6492,3.399786
6493,2.289463
6494,-2.51814
6495,3.872348
6496,2.010569
6497,4.883719
6498,-0.298524
6499,5.972412
6500,1.92814
6501,1.624372
6502,-0.407301
6503,2.44635
6504,1.829136
6505,3.912906
6506,4.407753
6507,0.999214
6508,-5.219737
6509,-3.124464
6510,-3.961265
6511,0.709902
6512,2.819302
6513,1.536918
6514,3.995539
6515,3.323396
6516,5.203212
6517,2.273694
6518,5.027913
6519,1.297081
6520,3.566547
6521,5.04818
6522,3.674512
6523,5.271387
6524,2.905435
6525,2.01755
6526,3.753113
6527,3.224791
6528,3.849751
6529,4.374434
6530,4.130691
6531,3.278716
6532,4.440133
6533,3.385151
6534,5.285111
6535,4.525401
6536,0.318235
6537,2.602373
6538,3.433794
6539,0.556252
6540,3.023253
6541,1.875628
6542,1.7684
6543,4.110241
6544,1.483834
6545,-0.788835
6546,2.85662
6547,4.720984
6548,2.699198
6549,3.24414
6550,-4.998652
6551,0.912476
6552,-3.347173
6553,5.964907
6554,2.178902
6555,3.236871
6556,3.490338
6557,4.683295
6558,0.319407
6559,3.925397
6560,-3.36223
6561,-3.509123
6562,-2.062354
6563,-3.405891
6564,3.476144
6565,0.488376
6566,-3.671807
6567,-3.98229
6568,2.448579
6569,2.323066
6570,4.289169
6571,-0.48615
6572,4.592252
6573,5.275662
6574,2.604076
6575,3.353958
6576,1.082454
6577,3.0737145
6578,2.493174
6579,2.293024
6580,-2.570939
6581,4.000676
6582,4.895964
6583,3.614367
6584,2.667454
6585,3.960861
6586,2.840393
6587,4.751377
6588,4.944261
6589,4.595054
6590,2.249649
6591,2.611243
6592,4.979937
6593,4.990034
6594,4.401872
6595,3.41563
6596,3.95577
6597,3.488927
6598,-0.377675
6599,4.125278
6600,-1.298698
6601,3.876195
6602,4.716496
6603,4.394085
6604,0.872525
6605,0.308876
6606,3.197128
6607,1.33598
6608,4.077197
6609,3.988537
6610,2.520066
6611,5.652631
6612,2.827403
6613,4.581251
6614,5.151058
6615,1.963339
6616,0.852847
6617,2.980077
6618,4.518072
6619,2.338179
6620,1.871257
6621,3.773358
6622,4.770452
6623,-1.17546
6624,4.061147
6625,4.888532
6626,-4.720166
6627,3.861629
6628,1.076531
6629,4.982315
6630,0.774936
6631,-0.444047
6632,-2.079483
6633,2.983305
6634,2.02243
6635,3.726771
6636,-2.224574
6637,4.351453
6638,4.396849
6639,-0.595771
6640,-0.595771
6641,5.048853
6642,2.239593
6643,-0.807359
6644,-2.028539
6645,-0.442727
6646,3.561078
6647,2.719166
6648,-1.57691
6649,3.370633
6650,3.398336
6651,1.540187
6652,0.567923
6653,5.649394
6654,-0.38516
6655,-0.130592
6656,-5.351593
6657,0.3877275
6658,3.675097
6659,3.702153
6660,2.913151
6661,1.934234
6662,-4.712188
6663,-3.180076
6664,-4.074605
6665,1.346049
6666,0.287017
6667,2.322604
6668,3.42821
6669,4.393708
6670,3.234377
6671,2.011582
6672,4.24754
6673,1.407466
6674,3.365516
6675,3.928921
6676,1.624696
6677,1.381314
6678,2.134321
6679,0.833139
6680,3.563497
6681,3.234857
6682,0.757094
6683,1.90324
6684,4.663512
6685,5.623903
6686,5.623903
6687,3.956201
6688,2.259061
6689,4.817155
6690,3.841007
6691,0.918672
6692,2.606064
6693,1.993528
6694,1.160217
6695,1.532586
6696,1.025594
6697,1.581216
6698,3.725332
6699,3.171614
6700,1.344915
6701,2.522816
6702,4.0122
6703,1.796551
6704,3.732255
6705,-4.328432
6706,0.609041
6707,-0.91044
6708,6.590653
6709,2.396659
6710,5.508253
6711,-0.290348
6712,4.92031
6713,3.935988
6714,5.537713
6715,5.609782
6716,-0.678945
6717,4.160112
6718,0.315404
6719,-3.517016
6720,-3.8456795
6721,5.088456
6722,0.822221
6723,3.897541
6724,-1.433211
6725,4.723638
6726,4.978603
6727,2.620927
6728,6.002391
6729,1.577807
6730,3.7702925
6731,3.221339
6732,3.76834
6733,2.346587
6734,2.22723
6735,4.011328
6736,4.525332
6737,3.013932
6738,2.663579
6739,5.615249
6740,2.311958
6741,4.242635
6742,3.491398
6743,1.952463
6744,3.511469
6745,3.106163
6746,3.774258
6747,4.396725
6748,4.46856
6749,3.586209
6750,3.895703
6751,5.452387
6752,-1.506851
6753,3.511088
6754,-0.938497
6755,2.965565
6756,5.623903
6757,5.623903
6758,3.539903
6759,0.7257
6760,2.452673
6761,2.696944
6762,4.007279
6763,3.896539
6764,3.672067
6765,3.290979
6766,6.282831
6767,4.31144
6768,3.615243
6769,4.345221
6770,2.941171
6771,1.521744
6772,2.849096
6773,4.869358
6774,1.241947
6775,1.292957
6776,3.830794
6777,-1.350496
6778,4.3137
6779,4.993738
6780,0.195433
6781,4.477624
6782,0.618989
6783,4.391875
6784,1.335559
6785,5.182285
6786,-0.103236
6787,4.913625
6788,2.151734
6789,2.151734
6790,2.920539
6791,-0.590705
6792,4.66776
6793,5.205263
6794,-0.324031
6795,3.669498
6796,0.409988
6797,2.517432
6798,2.876972
6799,-2.621288
6800,3.607343
6801,2.546157
6802,-3.118415
6803,4.515826
6804,3.987876
6805,0.908631
6806,0.363754
6807,6.434954
6808,2.220831
6809,0.789703
6810,1.706472
6811,2.89205
6812,3.425351
6813,1.080444
6814,2.214272
6815,5.104981
6816,1.996431
6817,-4.985975
6818,-4.16055
6819,-4.01184
6820,1.952652
6821,3.479282
6822,3.820893
6823,3.325319
6824,3.460591
6825,4.819018
6826,3.575531
6827,3.740958
6828,2.100065
6829,3.635079
6830,7.359777
6831,3.447019
6832,6.62261
6833,3.548583
6834,3.198569
6835,6.237107
6836,4.740696
6837,2.181466
6838,3.373157
6839,5.429563
6840,3.484336
6841,3.130735
6842,3.059723
6843,6.358052
6844,4.076982
6845,1.126133
6846,4.383538
6847,4.202842
6848,1.987205
6849,4.063667
6850,3.0387
6851,1.679075
6852,5.485762
6853,5.781203
6854,1.133309
6855,4.031702
6856,5.205415
6857,3.725188
6858,1.86845
6859,-1.355914
6860,1.627702
6861,-0.931896
6862,7.350061
6863,4.623782
6864,5.152123
6865,4.58181
6866,6.518298
6867,2.854986
6868,5.55873
6869,5.442269
6870,-3.25435
6871,-1.643521
6872,1.320376
6873,0.699129
6874,-2.805349
6875,-1.4709175
6876,6.330657
6877,1.747924
6878,3.143984
6879,1.484453
6880,6.482591
6881,5.61587
6882,3.435293
6883,6.049185
6884,1.159316
6885,4.983962
6886,4.039679
6887,3.891431
6888,3.446888
6889,5.355003
6890,3.937045
6891,6.517286
6892,2.402492
6893,3.664474
6894,5.214093
6895,2.519023
6896,5.44935
6897,5.778868
6898,4.944825
6899,4.621374
6900,2.812195
6901,4.367899
6902,3.272225
6903,5.440515
6904,4.070324
6905,3.826376
6906,6.202099
6907,-1.365554
6908,6.035708
6909,1.900892
6910,4.520799
6911,6.511954
6912,5.980579
6913,0.646233
6914,1.953463
6915,4.148855
6916,5.315717
6917,3.853462
6918,4.510976
6919,6.109438
6920,7.211445
6921,2.903587
6922,4.975653
6923,6.928981
6924,2.630699
6925,1.365049
6926,3.967021
6927,6.080039
6928,4.215713
6929,2.064943
6930,5.685997
6931,5.944451
6932,-2.554382
6933,4.319958
6934,4.668733
6935,4.668733
6936,0.196565
6937,5.437305
6938,0.943466
6939,5.577222
6940,1.853109
6941,4.731304
6942,1.57421
6943,6.93836
6944,2.495888
6945,3.216122
6946,-1.685289
6947,4.090263
6948,4.092264
6949,-0.156553
6950,5.433948
6951,3.839206
6952,2.376621
6953,4.34395
6954,-4.147634
6955,5.244823
6956,3.71098
6957,-3.550526
6958,5.612321
6959,5.147441
6960,2.757061
6961,2.083464
6962,7.401811
6963,2.426205
6964,1.412276
6965,1.946817
6966,3.785232
6967,4.600379
6968,3.488549
6969,3.169947
6970,5.26003
6971,3.161844
6972,-2.77886
6973,1.109306
6974,-0.672693
6975,2.030993
6976,4.268029
6977,3.188081
6978,3.533456
6979,4.273762
6980,4.172769
6981,3.699419
6982,3.355374
6983,5.354833
6984,4.90886
6985,6.341524
6986,4.034434
6987,5.406384
6988,4.182458
6989,4.709262
6990,6.257243
6991,3.47566
6992,2.348288
6993,4.578374
6994,5.96402
6995,2.635006
6996,3.090983
6997,3.972057
6998,6.007558
6999,5.017489
7000,5.96365
7001,4.18392
7002,2.930408
7003,1.804128
7004,4.828659
7005,4.380085
7006,6.317159
7007,6.365525
7008,4.569793
7009,2.919608
7010,5.487765
7011,6.346963
7012,5.042501
7013,3.430023
7014,-3.836503
7015,1.959243
7016,0.950818
7017,6.202684
7018,2.949565
7019,3.996893
7020,3.924377
7021,6.342519
7022,4.26339
7023,6.346268
7024,4.738526
7025,-1.436046
7026,0.052457
7027,-4.671802
7028,4.298767
7029,-3.872655
7030,-2.135138
7031,3.401972
7032,4.938158
7033,4.725001
7034,1.819648
7035,6.384255
7036,6.330808
7037,3.885547
7038,6.260373
7039,1.162089
7040,2.1683
7041,4.60711
7042,3.182255
7043,2.977703
7044,5.900953
7045,5.736575
7046,3.463564
7047,3.371693
7048,5.235934
7049,4.367556
7050,6.152584
7051,4.589923
7052,5.527911
7053,5.606325
7054,2.118353
7055,5.188134
7056,4.602485
7057,4.120322
7058,3.543241
7059,4.808988
7060,6.111152
7061,-1.643177
7062,6.352621
7063,-1.228517
7064,5.505695
7065,6.176844
7066,4.785028
7067,2.866517
7068,2.22073
7069,4.775836
7070,5.375223
7071,3.606239
7072,5.686729
7073,1.000746
7074,6.26052
7075,5.352699
7076,3.961459
7077,6.26496
7078,5.105359
7079,3.779994
7080,0.998808
7081,5.793082
7082,3.157705
7083,4.266532
7084,6.243213
7085,5.636623
7086,-0.235041
7087,6.188264
7088,5.085474
7089,1.527953
7090,3.920075
7091,3.446184
7092,5.872183
7093,3.259975
7094,4.450734
7095,-0.452452
7096,6.886854
7097,5.84212
7098,5.104428
7099,-0.302739
7100,3.555813
7101,6.085942
7102,0.955342
7103,6.240249
7104,3.753963
7105,3.18399
7106,5.246342
7107,2.998511
7108,3.173753
7109,2.801649
7110,-0.248655
7111,6.406165
7112,5.799031
7113,3.623154
7114,2.341626
7115,7.043709
7116,0.650576
7117,2.284459
7118,2.386406
7119,2.388768
7120,5.78462
7121,3.958315
7122,5.512546
7123,6.042736
7124,3.256211
7125,-2.54141
7126,-0.233874
7127,-1.224778
7128,2.985862
7129,3.253953
7130,4.792475
